GRIDCODE,CVENTMUN,LONG_CARRETERA TOTAL x MUNICIPIO x NO. DE CARRILES (m),LONG_CARR_x_CELDA x CARRILES
1704,07037,106950.18,835.66
1704,07089,477718.36,5770.68
1704,07054,121557.37,3382.03
1704,07089,477718.36,997.92
1704,07089,477718.36,4540.93
1705,07089,477718.36,4960.20
1705,07089,477718.36,2379.35
1705,07089,477718.36,15958.39
1705,07089,477718.36,33367.61
1705,07089,477718.36,4888.02
1705,07089,477718.36,1571.53
1705,07089,477718.36,3817.29
1705,07089,477718.36,2789.75
1705,07089,477718.36,3908.99
1705,07089,477718.36,8545.66
1705,07089,477718.36,222.54
1706,07102,126617.21,3805.76
1706,07089,477718.36,4089.69
1706,07102,126617.21,9494.78
1706,07102,126617.21,5343.70
1706,07102,126617.21,8434.74
1706,07102,126617.21,4406.89
1706,07102,126617.21,1834.61
1706,07102,126617.21,12553.38
1706,07102,126617.21,8675.65
1706,07102,126617.21,2013.01
1706,07102,126617.21,3360.87
1707,07102,126617.21,19881.76
2056,07037,106950.18,12735.20
2056,07037,106950.18,2017.53
2057,07037,106950.18,5065.01
2057,07089,477718.36,120.23
2057,07037,106950.18,25212.74
2057,07037,106950.18,9052.98
2057,07037,106950.18,1134.64
2057,07037,106950.18,278.18
2057,07037,106950.18,5322.13
2057,07037,106950.18,2014.44
2057,07037,106950.18,3657.68
2057,07037,106950.18,456.24
2057,07037,106950.18,1307.03
2058,07089,477718.36,4673.75
2058,07089,477718.36,3556.13
2058,07089,477718.36,2858.09
2059,07015,19994.53,253.75
2059,07015,19994.53,1575.53
2059,07089,477718.36,3098.15
2059,07089,477718.36,7606.63
2059,07102,126617.21,1858.09
2059,07015,19994.53,3772.00
2059,07102,126617.21,2049.64
2059,07089,477718.36,12246.46
2059,07089,477718.36,4440.26
2060,07102,126617.21,1248.11
2060,07102,126617.21,6357.59
2060,07102,126617.21,4831.23
2060,07015,19994.53,1274.59
2060,07102,126617.21,1078.32
2060,07015,19994.53,4740.24
2060,07102,126617.21,1680.23
2060,07102,126617.21,205.09
2409,07037,106950.18,4856.48
2409,07103,78345.11,18246.66
2409,07103,78345.11,1211.37
2409,07103,78345.11,558.22
2410,07037,106950.18,17291.51
2410,07089,477718.36,1762.06
2410,07037,106950.18,1748.61
2410,07089,477718.36,2366.52
2410,07037,106950.18,7787.05
2410,07103,78345.11,8587.76
2411,07089,477718.36,19090.51
2411,07089,477718.36,2073.55
2411,07089,477718.36,18700.34
2411,07089,477718.36,7505.34
2412,07089,477718.36,5952.52
2412,07089,477718.36,70.51
2412,07089,477718.36,12057.13
2413,07015,19994.53,8378.42
2413,07105,24177.88,24177.88
2758,07003,51483.69,2280.13
2761,07040,39979.96,1977.03
2761,07040,39979.96,24290.98
2761,07071,36090.46,13862.79
2762,07040,39979.96,1677.07
2762,07040,39979.96,2587.42
2762,07103,78345.11,1378.31
2762,07040,39979.96,4669.18
2762,07103,78345.11,12446.54
2762,07103,78345.11,4847.67
2762,07103,78345.11,7527.24
2762,07103,78345.11,6885.49
2762,07040,39979.96,4736.25
2762,07103,78345.11,6954.08
2763,07089,477718.36,13728.83
2763,07103,78345.11,1706.37
2764,07089,477718.36,6095.38
2764,07089,477718.36,4738.85
2765,07089,477718.36,21714.88
3111,07003,51483.69,9377.94
3112,07003,51483.69,3094.38
3112,07032,99228.34,2110.21
3112,07003,51483.69,2953.99
3112,07003,51483.69,444.54
3112,07003,51483.69,406.41
3112,07003,51483.69,1961.19
3112,07003,51483.69,286.93
3113,07071,36090.46,853.59
3113,07071,36090.46,4270.06
3113,07071,36090.46,2471.66
3113,07032,99228.34,7284.39
3113,07032,99228.34,2383.05
3113,07032,99228.34,2452.41
3113,07032,99228.34,6835.46
3113,07032,99228.34,5183.80
3113,07071,36090.46,9688.34
3113,07032,99228.34,653.78
3113,07071,36090.46,706.90
3114,07071,36090.46,1408.53
3114,07071,36090.46,2828.60
3115,07040,39979.96,42.04
3115,07103,78345.11,7995.40
3115,07057,161141.55,12790.52
3116,07057,161141.55,908.61
3117,07057,161141.55,7331.12
3118,07089,477718.36,16287.34
3118,07057,161141.55,9043.85
3461,07051,134001.36,5333.86
3462,07051,134001.36,15423.15
3462,07051,134001.36,2248.88
3464,07001,48473.21,3566.47
3464,07001,48473.21,4326.95
3464,07001,48473.21,3793.97
3464,07001,48473.21,1506.36
3464,07003,51483.69,270.04
3464,07001,48473.21,1139.25
3464,07003,51483.69,295.90
3464,07001,48473.21,958.11
3464,07003,51483.69,2411.20
3464,07001,48473.21,1789.34
3464,07001,48473.21,584.82
3464,07003,51483.69,118.47
3464,07001,48473.21,553.77
3464,07001,48473.21,1072.89
3465,07003,51483.69,1757.97
3465,07032,99228.34,1857.93
3465,07032,99228.34,4372.95
3465,07032,99228.34,1375.00
3465,07032,99228.34,3150.46
3465,07001,48473.21,3844.85
3465,07032,99228.34,4801.61
3465,07032,99228.34,5934.70
3465,07032,99228.34,5411.75
3465,07001,48473.21,6301.17
3465,07032,99228.34,1581.68
3465,07001,48473.21,16269.63
3465,07003,51483.69,277.12
3465,07001,48473.21,2765.64
3466,07032,99228.34,22071.43
3466,07032,99228.34,3117.09
3467,07032,99228.34,3012.59
3467,07032,99228.34,325.56
3467,07032,99228.34,15312.48
3468,07057,161141.55,5105.77
3468,07057,161141.55,4487.97
3469,07057,161141.55,6171.19
3469,07057,161141.55,23667.37
3469,07057,161141.55,1095.37
3470,07057,161141.55,7658.07
3470,07057,161141.55,5487.55
3470,07057,161141.55,6260.89
3470,07057,161141.55,17428.64
3471,07057,161141.55,4294.16
3471,07053,18755.15,226.11
3812,07069,290206.57,12284.59
3812,07069,290206.57,4055.40
3813,07069,290206.57,4899.93
3813,07051,134001.36,9305.81
3814,07051,134001.36,7725.79
3815,07051,134001.36,4831.17
3815,07051,134001.36,12644.82
3815,07051,134001.36,1180.87
3815,07051,134001.36,6157.46
3815,07051,134001.36,778.87
3816,07051,134001.36,12115.29
3816,07051,134001.36,4315.49
3816,07051,134001.36,3877.26
3816,07003,51483.69,4843.05
3816,07051,134001.36,7177.68
3816,07051,134001.36,1245.11
3817,07003,51483.69,20704.44
3817,07051,134001.36,790.29
3822,07070,35213.02,1710.02
3822,07057,161141.55,23048.42
3823,07057,161141.55,7138.63
3823,07057,161141.55,5674.53
3823,07053,18755.15,226.60
3823,07057,161141.55,5108.14
3823,07057,161141.55,7806.27
3824,07006,67357.40,2920.61
3824,07053,18755.15,18302.44
3824,07057,161141.55,634.49
4122,20439,132072.02,2151.90
4122,20439,132072.02,6181.03
4122,20439,132072.02,461.57
4123,20439,132072.02,17167.32
4124,20439,132072.02,6093.44
4124,20439,132072.02,6987.80
4124,20439,132072.02,5799.59
4124,20439,132072.02,14670.11
4125,20439,132072.02,1632.48
4125,20324,119476.02,13146.57
4125,20324,119476.02,1449.66
4125,20324,119476.02,7513.66
4125,20439,132072.02,7950.85
4125,20324,119476.02,1687.37
4126,20324,119476.02,11906.42
4128,20413,226584.74,11243.16
4164,07069,290206.57,3133.55
4165,07069,290206.57,2664.02
4167,07069,290206.57,26869.59
4167,07051,134001.36,1199.90
4167,07051,134001.36,3052.96
4167,07051,134001.36,183.54
4168,07051,134001.36,9780.72
4168,07051,134001.36,21685.65
4168,07051,134001.36,2946.81
4175,07080,31139.57,1549.05
4175,07070,35213.02,230.42
4175,07080,31139.57,6802.75
4175,07070,35213.02,3605.59
4175,07080,31139.57,4987.41
4176,07070,35213.02,4919.66
4176,07080,31139.57,8004.90
4176,07070,35213.02,2081.38
4176,07070,35213.02,16063.19
4176,07070,35213.02,1081.24
4176,07036,27625.95,1612.98
4176,07036,27625.95,9906.02
4176,07070,35213.02,4194.45
4177,07006,67357.40,696.24
4177,07010,15567.30,12804.17
4177,07070,35213.02,1327.07
4177,07036,27625.95,1479.27
4178,07006,67357.40,5733.65
4178,07006,67357.40,17915.21
4472,20401,100577.87,12263.23
4473,20401,100577.87,19274.81
4474,20401,100577.87,1192.18
4474,20439,132072.02,11730.46
4474,20401,100577.87,7618.37
4474,20401,100577.87,12614.39
4475,20439,132072.02,9975.18
4475,20439,132072.02,17828.55
4476,20439,132072.02,1532.57
4476,20439,132072.02,5094.48
4478,20439,132072.02,1499.86
4478,20324,119476.02,7223.11
4478,20439,132072.02,7404.84
4478,20324,119476.02,1457.46
4478,20324,119476.02,885.05
4478,20324,119476.02,2159.17
4478,20439,132072.02,4471.95
4479,20324,119476.02,8600.42
4479,20324,119476.02,15549.06
4480,20413,226584.74,6966.29
4480,20324,119476.02,13330.80
4480,20413,226584.74,2058.53
4481,20413,226584.74,6924.51
4481,20413,226584.74,12967.73
4481,20413,226584.74,9695.03
4481,20413,226584.74,14836.91
4481,20413,226584.74,5050.41
4482,20413,226584.74,736.86
4482,20413,226584.74,13343.55
4482,20413,226584.74,5910.11
4482,20413,226584.74,14396.69
4482,20413,226584.74,5564.20
4482,20413,226584.74,715.61
4483,20413,226584.74,3094.55
4483,20413,226584.74,3241.78
4483,20413,226584.74,32952.09
4483,20413,226584.74,4276.91
4517,07069,290206.57,17256.16
4518,07069,290206.57,8528.27
4519,07069,290206.57,44690.92
4520,07069,290206.57,14970.78
4528,07080,31139.57,4904.32
4528,07080,31139.57,4891.14
4529,07036,27625.95,2800.58
4529,07036,27625.95,11827.09
4529,07011,19535.26,2832.24
4529,07011,19535.26,1552.15
4529,07011,19535.26,2466.85
4530,07006,67357.40,12617.55
4530,07006,67357.40,209.39
4531,07010,15567.30,2763.14
4531,07006,67357.40,9505.65
4824,20401,100577.87,3805.89
4824,20318,103895.98,1981.91
4824,20318,103895.98,16075.14
4824,20318,103895.98,11172.18
4825,20401,100577.87,2545.22
4825,20401,100577.87,6666.51
4825,20401,100577.87,13.73
4825,20401,100577.87,21791.71
4826,20401,100577.87,6450.52
4827,20401,100577.87,6341.29
4829,20439,132072.02,3438.03
4829,20509,5890.78,5890.78
4831,20324,119476.02,2802.49
4831,20012,32243.02,423.34
4831,20324,119476.02,8604.71
4832,20324,119476.02,10916.30
4833,20413,226584.74,8296.15
4833,20413,226584.74,7814.99
4833,20324,119476.02,4328.17
4834,20413,226584.74,18859.32
4834,20266,109116.11,1997.78
4834,20413,226584.74,5162.40
4834,20266,109116.11,462.78
4834,20324,119476.02,1764.16
4834,20266,109116.11,2820.01
4836,20413,226584.74,12969.01
4836,20413,226584.74,885.76
4836,20266,109116.11,4274.89
4836,20413,226584.74,6646.11
4837,20266,109116.11,9523.14
4837,20307,110558.46,3107.78
4837,20307,110558.46,2257.37
4837,20307,110558.46,9319.20
4837,20307,110558.46,863.08
4837,20307,110558.46,6335.10
4838,20307,110558.46,1030.40
4870,07069,290206.57,540.36
4870,07069,290206.57,964.40
4870,07069,290206.57,1108.07
4870,07069,290206.57,39128.07
4870,07069,290206.57,3236.93
4870,07069,290206.57,3016.98
4871,07069,290206.57,6402.21
4871,07069,290206.57,21395.56
4882,07011,19535.26,1271.22
4882,07011,19535.26,1097.27
4883,07034,118730.47,5570.66
4883,07006,67357.40,8833.85
4883,07006,67357.40,2387.46
4883,07034,118730.47,2153.50
4883,07034,118730.47,12224.62
4883,07011,19535.26,2494.90
4884,07006,67357.40,1693.99
4885,07034,118730.47,2893.97
4885,07034,118730.47,1058.22
4885,07006,67357.40,4843.81
5172,20334,235050.10,7344.59
5172,20334,235050.10,428.23
5173,20334,235050.10,12881.10
5174,20334,235050.10,19200.87
5175,20334,235050.10,21084.45
5176,20334,235050.10,4497.94
5176,20318,103895.98,16725.60
5177,20318,103895.98,2695.86
5177,20318,103895.98,2049.10
5177,20318,103895.98,19624.65
5177,20318,103895.98,1114.61
5177,20318,103895.98,2308.82
5177,20318,103895.98,2015.95
5177,20318,103895.98,6505.32
5178,20318,103895.98,14133.65
5184,20071,34146.39,1581.21
5184,20012,32243.02,999.11
5184,20071,34146.39,8131.24
5184,20012,32243.02,1665.90
5184,20071,34146.39,8717.27
5184,20012,32243.02,9743.37
5185,20071,34146.39,210.08
5185,20012,32243.02,393.96
5185,20071,34146.39,668.90
5185,20012,32243.02,191.41
5185,20071,34146.39,1234.78
5185,20071,34146.39,13602.91
5185,20012,32243.02,121.23
5186,20324,119476.02,244.07
5187,20413,226584.74,11976.09
5187,20324,119476.02,5907.37
5187,20266,109116.11,4198.01
5188,20266,109116.11,11237.41
5188,20266,109116.11,2722.94
5188,20266,109116.11,11416.85
5189,20266,109116.11,13426.81
5189,20266,109116.11,8052.13
5189,20266,109116.11,1027.52
5189,20266,109116.11,519.39
5190,20266,109116.11,17522.68
5190,20307,110558.46,3814.45
5191,20307,110558.46,5491.38
5191,20307,110558.46,13889.64
5191,20307,110558.46,530.29
5192,20307,110558.46,8708.02
5192,20307,110558.46,12106.14
5193,20307,110558.46,8389.34
5218,07097,440323.74,761.34
5219,07097,440323.74,11383.17
5220,07097,440323.74,1015.22
5221,07097,440323.74,441.67
5221,07069,290206.57,31444.63
5222,07069,290206.57,40996.08
5223,07069,290206.57,2620.07
5231,07117,170.03,170.03
5234,07030,61927.63,1346.10
5234,07030,61927.63,1043.75
5235,07034,118730.47,5812.38
5235,07030,61927.63,15032.74
5235,07011,19535.26,5786.57
5236,07034,118730.47,9058.58
5236,07034,118730.47,48.75
5236,07011,19535.26,2034.07
5237,07034,118730.47,19964.23
5237,07034,118730.47,199.12
5238,07034,118730.47,5854.08
5238,07034,118730.47,2487.06
5238,07034,118730.47,6040.32
5238,07034,118730.47,12561.55
5238,07034,118730.47,640.06
5523,20334,235050.10,7998.05
5523,20334,235050.10,2166.10
5523,20334,235050.10,1816.35
5524,20334,235050.10,23297.46
5525,20334,235050.10,12274.82
5525,20334,235050.10,7050.32
5525,20334,235050.10,298.72
5525,20334,235050.10,371.62
5526,20334,235050.10,1791.64
5526,20334,235050.10,4825.94
5526,20334,235050.10,2706.91
5526,20334,235050.10,298.43
5526,20334,235050.10,18574.59
5526,20364,66282.55,508.25
5530,20318,103895.98,4602.53
5530,20318,103895.98,1660.55
5530,20318,103895.98,1230.10
5530,20153,49219.55,23233.31
5531,20159,221744.70,7352.57
5536,20085,34994.96,6841.40
5536,20085,34994.96,11019.92
5537,20012,32243.02,18704.71
5537,20085,34994.96,2280.86
5537,20254,89716.37,1528.03
5537,20085,34994.96,4420.70
5537,20254,89716.37,4917.04
5537,20306,29610.79,14628.32
5537,20306,29610.79,4728.99
5542,20266,109116.11,12159.25
5542,20266,109116.11,7754.52
5546,20307,110558.46,19096.78
5547,20453,40276.95,3762.54
5547,20307,110558.46,5008.14
5547,20453,40276.95,11000.85
5547,20453,40276.95,929.98
5547,20307,110558.46,2317.58
5547,20307,110558.46,5538.66
5548,20453,40276.95,20361.72
5549,20453,40276.95,4221.86
5549,20515,225058.84,17255.50
5550,20515,225058.84,685.31
5550,20515,225058.84,1897.69
5570,07097,440323.74,17610.72
5571,07097,440323.74,8143.36
5571,07097,440323.74,5582.58
5572,07097,440323.74,6538.61
5572,07097,440323.74,5651.41
5573,07097,440323.74,757.67
5573,07097,440323.74,42008.31
5574,07097,440323.74,17295.90
5582,07008,28390.15,1747.59
5582,07008,28390.15,16855.01
5587,07030,61927.63,8825.04
5587,07030,61927.63,7898.24
5587,07030,61927.63,7625.62
5591,07034,118730.47,20694.75
5872,20414,38982.80,729.10
5873,20414,38982.80,4968.84
5875,20334,235050.10,10220.40
5875,20467,143552.13,4161.72
5876,20334,235050.10,4667.21
5876,20334,235050.10,8548.56
5876,20334,235050.10,1998.68
5877,20334,235050.10,3130.64
5877,20334,235050.10,7105.37
5877,20334,235050.10,5803.77
5877,20334,235050.10,14676.39
5879,20334,235050.10,1790.54
5879,20364,66282.55,10110.85
5880,20364,66282.55,10877.51
5882,20526,21618.42,8884.72
5882,20526,21618.42,7639.04
5882,20433,11323.37,9690.93
5882,20526,21618.42,2344.11
5883,20153,49219.55,9142.68
5883,20526,21618.42,1790.83
5883,20153,49219.55,8865.42
5883,20159,221744.70,3104.70
5883,20159,221744.70,859.09
5883,20153,49219.55,7978.14
5883,20159,221744.70,286.40
5883,20202,47048.64,2198.69
5884,20159,221744.70,8877.81
5884,20159,221744.70,11606.99
5885,20159,221744.70,23492.01
5887,20113,8323.04,8323.04
5887,20366,26936.90,5799.17
5887,20366,26936.90,1513.29
5887,20291,59000.28,1223.59
5887,20366,26936.90,19624.45
5889,20254,89716.37,13874.53
5889,20085,34994.96,10432.07
5890,20254,89716.37,1047.63
5890,20279,34948.19,5792.46
5890,20306,29610.79,9933.83
5890,20254,89716.37,3019.93
5890,20254,89716.37,622.72
5890,20279,34948.19,16235.78
5890,20254,89716.37,3595.07
5890,20279,34948.19,5903.18
5890,20254,89716.37,14381.18
5890,20279,34948.19,7016.77
5890,20306,29610.79,319.65
5890,20254,89716.37,3539.19
5891,20236,7286.30,7205.42
5891,20236,7286.30,80.88
5891,20424,24926.97,8032.72
5892,20424,24926.97,3078.42
5900,20307,110558.46,2755.09
5903,20515,225058.84,24121.66
5922,07097,440323.74,3952.89
5922,07097,440323.74,9176.73
5922,07097,440323.74,5292.37
5922,07097,440323.74,2859.41
5923,07097,440323.74,5344.25
5923,07097,440323.74,790.95
5923,07097,440323.74,3220.55
5923,07097,440323.74,841.24
5923,07097,440323.74,20217.69
5924,07097,440323.74,2753.30
5924,07097,440323.74,26548.73
5924,07097,440323.74,2813.31
5925,07097,440323.74,69.90
5925,07097,440323.74,35740.48
5925,07097,440323.74,553.77
5925,07097,440323.74,3982.32
5934,07020,217955.66,2345.27
5935,07008,28390.15,5436.95
5935,07008,28390.15,850.01
5935,07020,217955.66,16726.71
5935,07008,28390.15,3500.58
5939,07030,61927.63,7489.25
5939,07020,217955.66,11152.40
5940,07030,61927.63,12666.90
5944,07034,118730.47,7736.16
5944,07099,438485.67,14003.16
5944,07034,118730.47,656.64
5944,07034,118730.47,3075.83
6225,20482,141308.33,20171.58
6226,20414,38982.80,19575.07
6227,20467,143552.13,5530.83
6228,20467,143552.13,11676.81
6228,20467,143552.13,7843.64
6228,20467,143552.13,14140.74
6229,20467,143552.13,21105.02
6230,20467,143552.13,7515.02
6230,20334,235050.10,4660.26
6231,20334,235050.10,21067.69
6233,20364,66282.55,254.70
6233,20364,66282.55,6671.32
6233,20364,66282.55,1618.76
6233,20364,66282.55,561.43
6234,20364,66282.55,177.05
6234,20497,496.36,496.36
6234,20364,66282.55,4590.17
6234,20364,66282.55,339.47
6235,20202,47048.64,286.84
6235,20526,21618.42,405.84
6235,20433,11323.37,1632.45
6235,20526,21618.42,553.89
6235,20202,47048.64,230.40
6235,20202,47048.64,8293.33
6236,20202,47048.64,8033.44
6236,20202,47048.64,3264.42
6236,20202,47048.64,9295.15
6237,20159,221744.70,28091.00
6237,20159,221744.70,17977.92
6238,20159,221744.70,13768.03
6238,20159,221744.70,10575.19
6238,20159,221744.70,29982.97
6238,20159,221744.70,21349.13
6239,20159,221744.70,2283.00
6239,20344,32825.09,5884.67
6239,20344,32825.09,7710.74
6239,20159,221744.70,6272.06
6239,20344,32825.09,11304.83
6239,20291,59000.28,11508.31
6239,20344,32825.09,7924.86
6240,20291,59000.28,35965.86
6242,20095,33703.19,1878.30
6242,20391,16169.15,11524.58
6243,20254,89716.37,15047.49
6243,20254,89716.37,6098.35
6243,20095,33703.19,11547.98
6243,20254,89716.37,10952.93
6243,20254,89716.37,9396.18
6243,20347,34073.43,5633.11
6243,20095,33703.19,2762.91
6243,20347,34073.43,5578.04
6244,20254,89716.37,1696.10
6244,20347,34073.43,10664.10
6244,20424,24926.97,3688.21
6244,20512,3064.92,1821.14
6244,20424,24926.97,345.79
6244,20424,24926.97,5423.87
6244,20347,34073.43,12198.18
6245,20424,24926.97,2905.14
6245,20424,24926.97,1323.51
6245,20424,24926.97,129.32
6245,20512,3064.92,1243.78
6250,20125,107114.52,5821.28
6251,20125,107114.52,10909.26
6251,20410,103286.63,2111.58
6251,20008,38326.25,7974.28
6256,20515,225058.84,7356.78
6256,20515,225058.84,3914.63
6257,20079,56207.07,2757.31
6257,20515,225058.84,25538.77
6258,20079,56207.07,1419.36
6274,07097,440323.74,3048.91
6275,07097,440323.74,12792.50
6275,07097,440323.74,1416.60
6275,07097,440323.74,17888.58
6276,07097,440323.74,1773.94
6276,07097,440323.74,7995.94
6276,07097,440323.74,4392.32
6276,07097,440323.74,691.51
6276,07097,440323.74,6022.17
6276,07097,440323.74,2197.10
6276,07097,440323.74,26018.21
6276,07097,440323.74,2484.77
6276,07097,440323.74,3735.56
6277,07097,440323.74,16695.74
6277,07097,440323.74,1354.46
6280,07107,330951.46,986.62
6280,07107,330951.46,1361.35
6281,07107,330951.46,11469.70
6282,07107,330951.46,7168.20
6285,07020,217955.66,93.31
6285,07107,330951.46,656.49
6285,07107,330951.46,669.63
6285,07020,217955.66,59.13
6285,07107,330951.46,1171.79
6286,07020,217955.66,7839.12
6287,07020,217955.66,20888.70
6287,07020,217955.66,8098.29
6291,07020,217955.66,12970.74
6292,07020,217955.66,3309.97
6296,07099,438485.67,18072.71
6297,07099,438485.67,8005.71
6297,07099,438485.67,13343.58
6297,07099,438485.67,350.86
6297,07099,438485.67,14596.45
6297,07099,438485.67,1631.45
6298,07099,438485.67,20425.54
6571,12023,152406.75,7467.77
6573,20485,6743.16,1445.37
6574,20482,141308.33,2586.86
6574,20507,6449.81,6449.81
6575,20482,141308.33,5140.45
6575,20168,19110.03,119.39
6575,20482,141308.33,6136.20
6575,20168,19110.03,1254.93
6575,20482,141308.33,4531.14
6577,20482,141308.33,2840.93
6577,20482,141308.33,986.77
6577,20482,141308.33,9135.91
6578,20482,141308.33,16083.67
6578,20090,44913.95,5662.93
6578,20482,141308.33,12095.27
6579,20090,44913.95,6815.12
6579,20090,44913.95,1009.44
6579,20090,44913.95,781.99
6579,20090,44913.95,9696.98
6579,20414,38982.80,11957.81
6579,20090,44913.95,3099.31
6579,20090,44913.95,1961.07
6579,20414,38982.80,1751.98
6580,20467,143552.13,10784.87
6580,20367,20548.34,567.36
6580,20090,44913.95,3014.23
6580,20367,20548.34,1334.89
6580,20467,143552.13,8426.37
6580,20367,20548.34,11422.53
6580,20367,20548.34,153.91
6580,20467,143552.13,12929.34
6581,20489,14248.21,4225.52
6581,20467,143552.13,1484.45
6581,20489,14248.21,5165.18
6581,20489,14248.21,959.04
6581,20489,14248.21,2262.31
6583,20467,143552.13,536.76
6583,20543,18793.71,3295.98
6583,20543,18793.71,7479.23
6584,20334,235050.10,2472.48
6584,20543,18793.71,8018.49
6585,20272,16749.54,1339.67
6586,20272,16749.54,13218.80
6586,20364,66282.55,4453.63
6586,20364,66282.55,4320.21
6586,20364,66282.55,228.78
6586,20364,66282.55,410.96
6586,20364,66282.55,387.20
6586,20364,66282.55,435.85
6586,20213,17084.62,17084.62
6586,20272,16749.54,2191.07
6586,20364,66282.55,8278.61
6587,20364,66282.55,8180.80
6587,20202,47048.64,504.02
6588,20364,66282.55,953.50
6588,20202,47048.64,3166.39
6588,20314,21364.73,6672.71
6588,20364,66282.55,1442.30
6588,20364,66282.55,486.60
6588,20202,47048.64,5199.16
6588,20364,66282.55,994.60
6588,20202,47048.64,3231.14
6588,20202,47048.64,3345.65
6589,20314,21364.73,263.91
6590,20159,221744.70,18012.75
6591,20159,221744.70,5938.10
6592,20159,221744.70,2387.21
6592,20291,59000.28,3072.46
6593,20291,59000.28,265.02
6593,20291,59000.28,234.85
6593,20059,165401.28,23408.52
6593,20291,59000.28,6461.29
6594,20059,165401.28,11422.66
6594,20263,89.97,89.97
6594,20291,59000.28,268.91
6594,20362,16236.29,6640.61
6594,20391,16169.15,745.47
6594,20533,28597.64,1836.69
6595,20059,165401.28,780.66
6595,20095,33703.19,3944.77
6595,20533,28597.64,13056.62
6595,20059,165401.28,3602.12
6595,20059,165401.28,150.30
6595,20533,28597.64,2754.97
6595,20391,16169.15,3899.10
6595,20533,28597.64,10949.36
6595,20059,165401.28,5390.86
6596,20095,33703.19,4606.18
6596,20059,165401.28,3154.36
6596,20095,33703.19,3900.47
6596,20095,33703.19,5062.58
6596,20059,165401.28,1909.29
6597,20126,38867.40,5368.49
6598,20209,12328.00,2747.91
6598,20319,2871.08,2871.08
6598,20209,12328.00,675.18
6598,20209,12328.00,5625.04
6598,20126,38867.40,3109.93
6601,20428,13363.78,9977.11
6602,20410,103286.63,913.94
6602,20428,13363.78,1239.65
6602,20410,103286.63,3248.98
6602,20428,13363.78,1778.84
6602,20410,103286.63,9877.00
6602,20410,103286.63,6171.99
6603,20410,103286.63,6707.63
6604,20125,107114.52,2669.51
6604,20410,103286.63,1614.37
6604,20008,38326.25,1162.91
6604,20008,38326.25,4135.16
6605,20008,38326.25,1135.47
6605,20052,123021.01,9289.53
6605,20008,38326.25,10911.53
6611,20079,56207.07,20490.25
6611,20079,56207.07,2265.52
6611,20079,56207.07,4436.88
6611,20079,56207.07,4177.02
6611,20079,56207.07,697.45
6611,20079,56207.07,1786.20
6611,20079,56207.07,5350.84
6612,20079,56207.07,5800.30
6612,20079,56207.07,5337.93
6612,20308,10085.32,2705.76
