2
479.4835941	2128.504317	14
482.2902235	2153.179323	14
484.3473237	2156.614213	14
477.9904201	2148.384601	14
491.5568586	2139.574618	14
478.9499692	2140.363613	14
478.4851176	2141.079651	14
483.6639611	2152.241912	14
478.5624096	2154.045475	14
488.9441578	2148.711502	14
487.9388378	2143.545256	14
481.6499495	2153.222301	14
469.0714993	2140.691865	14
485.2814425	2155.236049	14
482.5399286	2154.477604	14
498.8802616	2137.781194	14
484.6920646	2154.56115	14
490.7316985	2152.940969	14
478.2198998	2153.926803	14
477.8527631	2153.77642	14
483.0257821	2153.236162	14
477.4897795	2147.708739	14
483.0052522	2156.187846	14
481.4741956	2153.126242	14
482.9945719	2153.646187	14
491.0405354	2137.815952	14
496.3593793	2132.576139	14
497.2765165	2135.438054	14
496.2023498	2139.897304	14
492.1701834	2140.211927	14
481.7161901	2152.137039	14
487.9385099	2143.545294	14
496.5798939	2137.813953	14
478.1310206	2155.500331	14
498.6453408	2138.176577	14
500.6805425	2138.445661	14
493.881449	2141.809867	14
481.1296647	2141.531739	14
481.9980591	2155.490676	14
485.6012076	2127.981563	14
496.4347114	2139.349714	14
490.9519891	2150.500693	14
477.4516962	2153.683501	14
487.0865234	2130.296056	14
497.4140481	2140.071191	14
482.4609451	2152.649359	14
481.7774555	2154.197689	14
482.1259015	2153.93564	14
483.6515721	2151.376921	14
485.5397669	2150.512835	14
485.25646	2149.326606	14
481.2750455	2154.594667	14
491.7230754	2153.081618	14
488.5100184	2134.211622	14
479.2806066	2154.051695	14
488.383869	2147.770323	14
483.1711674	2152.521868	14
477.2693032	2140.15012	14
482.5449185	2154.040987	14
485.4811103	2155.695544	14
494.1629208	2138.93099	14
477.5563833	2148.736524	14
488.0336471	2144.391014	14
480.7907436	2141.17844	14
485.739143	2154.557659	14
489.1099543	2126.389144	14
477.869685	2146.502467	14
482.5023351	2154.048627	14
481.6778341	2135.906299	14
487.7501486	2156.461416	14
502.2289661	2126.045506	14
483.6519456	2141.507822	14
481.3252639	2136.75296	14
477.9510302	2141.274687	14
482.4899145	2151.817798	14
488.9528516	2146.81008	14
479.7770609	2154.562609	14
481.7761118	2153.029939	14
480.4157453	2153.414896	14
487.2110992	2144.77039	14
481.2104075	2144.078477	14
480.6503357	2146.554476	14
481.6576452	2141.855443	14
486.0405803	2147.907921	14
490.121666	2151.971262	14
489.1573718	2140.351975	14
488.9128071	2155.530981	14
499.7982669	2140.677924	14
479.3034335	2146.328227	14
483.7750102	2146.95432	14
483.0580601	2155.050506	14
481.1170075	2153.762417	14
493.6229266	2140.86501	14
475.6933506	2144.577394	14
478.061818	2153.840623	14
483.3996596	2153.046667	14
489.0026284	2146.907446	14
482.0608414	2155.195081	14
478.4661161	2154.855639	14
480.8064591	2141.551305	14
482.547778	2154.416754	14
477.7629892	2149.293508	14
482.9964521	2152.416634	14
486.5719159	2147.650506	14
488.0206616	2144.691317	14
478.0716067	2154.288092	14
478.7154328	2154.33989	14
479.5172669	2145.480498	14
479.1053635	2149.007198	14
489.2705402	2147.405574	14
483.4895212	2153.653018	14
491.0568885	2152.117685	14
485.2425128	2155.53807	14
490.8098816	2142.075884	14
