20100806	VOC	7
20100807	VOC	7
20100808	VOC	7
20100809	VOC	7
20100901	VOC	1098
20100902	VOC	1098
20100905	VOC	1098
20100906	VOC	1098
20100907	VOC	1098
20100908	VOC	1098
20100909	VOC	1098
20101001	VOC	0
20101010	VOC	0
20101020	VOC	0
20101021	VOC	0
20101030	VOC	0
20101031	VOC	0
20101302	VOC	0
20180001	VOC	1001
20182001	VOC	1001
20182002	VOC	1001
20182599	VOC	1001
20190099	VOC	51
20200101	VOC	1098
20200102	VOC	9
20200103	VOC	1098
20200104	VOC	9
20200105	VOC	9
20200106	VOC	9
20200107	VOC	9
20200108	VOC	9
20200109	VOC	9
20200201	VOC	7
20200202	VOC	1001
20200203	VOC	7
20200204	VOC	1001
20200205	VOC	7
20200206	VOC	7
20200207	VOC	7
20200208	VOC	7
20200209	VOC	7
20200252	VOC	7
20200253	VOC	7
20200254	VOC	7
20200255	VOC	7
20200256	VOC	7
20200301	VOC	1101
20200305	VOC	1101
20200306	VOC	1101
20200307	VOC	1101
20200401	VOC	8
20200402	VOC	1201
20200403	VOC	1201
20200405	VOC	1201
20200406	VOC	1201
20200407	VOC	1201
20200501	VOC	9
20200505	VOC	9
20200506	VOC	9
20200507	VOC	9
20200701	VOC	1098
20200702	VOC	1098
20200705	VOC	1098
20200706	VOC	1098
20200710	VOC	1098
20200711	VOC	1098
20200712	VOC	1098
20200713	VOC	1098
20200714	VOC	1098
20200901	VOC	1098
20200902	VOC	1098
20200905	VOC	1098
20200906	VOC	1098
20200907	VOC	1098
20200908	VOC	1098
20200909	VOC	1098
20201001	VOC	1001
20201002	VOC	1001
20201003	VOC	1001
20201005	VOC	1001
20201006	VOC	1001
20201007	VOC	1001
20201008	VOC	1001
20201009	VOC	1001
20201011	VOC	1001
20201012	VOC	1001
20201013	VOC	1001
20201014	VOC	1001
20201101	VOC	1001
20201102	VOC	1001
20201601	VOC	1001
20201602	VOC	1001
20201605	VOC	1001
20201606	VOC	1001
20201607	VOC	1001
20201608	VOC	1001
20201609	VOC	1001
20201701	VOC	1001
20201702	VOC	1001
20201705	VOC	1001
20201706	VOC	1001
20201707	VOC	1001
20201708	VOC	1001
20201709	VOC	1001
20280001	VOC	1001
20282001	VOC	1001
20282002	VOC	1001
20282599	VOC	1001
20300101	VOC	9
20300102	VOC	1098
20300105	VOC	9
20300106	VOC	9
20300107	VOC	9
20300108	VOC	9
20300109	VOC	9
20300201	VOC	1001
20300202	VOC	1001
20300203	VOC	7
20300204	VOC	7
20300205	VOC	7
20300206	VOC	7
20300207	VOC	7
20300208	VOC	7
20300209	VOC	7
20300301	VOC	1101
20300305	VOC	1101
20300306	VOC	1101
20300307	VOC	1101
20300701	VOC	7
20300702	VOC	7
20300705	VOC	7
20300706	VOC	7
20300707	VOC	7
20300708	VOC	7
20300709	VOC	7
20300801	VOC	7
20300802	VOC	7
20300805	VOC	7
20300806	VOC	7
20300807	VOC	7
20300808	VOC	7
20300809	VOC	7
20300901	VOC	7
20300908	VOC	7
20300909	VOC	7
20301001	VOC	1001
20301002	VOC	1001
20301005	VOC	1001
20301006	VOC	1001
20301007	VOC	1001
20380001	VOC	1001
20382001	VOC	1001
20382002	VOC	1001
20382599	VOC	1001
20400101	VOC	1098
20400102	VOC	1098
20400110	VOC	1098
20400111	VOC	1218
20400112	VOC	1216
20400199	VOC	1098
20400201	VOC	9002
20400202	VOC	1097
20400299	VOC	1097
20400301	VOC	7
20400302	VOC	1001
20400303	VOC	7
20400304	VOC	7
20400305	VOC	7
20400399	VOC	7
20400401	VOC	1101
20400402	VOC	8
20400403	VOC	8
20400404	VOC	8
20400405	VOC	8
20400406	VOC	8
20400407	VOC	8
20400408	VOC	8
20400409	VOC	8
20400499	VOC	8
20480001	VOC	1098
20482001	VOC	1098
20482002	VOC	1098
20482501	VOC	1098
20482502	VOC	1098
20482599	VOC	1098
26000320	VOC	122
26500320	VOC	202
27000320	VOC	9008
27300320	VOC	0
27501001	VOC	0
27501014	VOC	0
27501015	VOC	0
27502001	VOC	0
27502011	VOC	0
27505001	VOC	0
27505011	VOC	0
27601001	VOC	0
27601014	VOC	0
27601015	VOC	0
27602001	VOC	0
27602011	VOC	0
27605001	VOC	0
27605011	VOC	0
28000211	VOC	203
28000212	VOC	203
28000213	VOC	203
28000216	VOC	203
28000217	VOC	203
28000218	VOC	203
28888801	VOC	9002
28888802	VOC	9002
28888803	VOC	9002
30100101	VOC	1110
30100102	VOC	1110
30100103	VOC	299
30100104	VOC	0
30100105	VOC	1110
30100106	VOC	0
30100107	VOC	1110
30100108	VOC	0
30100109	VOC	0
30100110	VOC	1110
30100180	VOC	1110
30100199	VOC	1110
30100305	VOC	9004
30100306	VOC	3
30100307	VOC	1
30100308	VOC	9004
30100309	VOC	9004
30100310	VOC	9004
30100399	VOC	9004
30100501	VOC	1002
30100502	VOC	0
30100503	VOC	1002
30100504	VOC	1002
30100506	VOC	0
30100507	VOC	3
30100508	VOC	0
30100509	VOC	0
30100510	VOC	0
30100599	VOC	1002
30100601	VOC	307
30100603	VOC	307
30100604	VOC	307
30100605	VOC	0
30100606	VOC	307
30100607	VOC	307
30100608	VOC	307
30100699	VOC	9004
30100701	VOC	9004
30100702	VOC	9004
30100704	VOC	9004
30100705	VOC	9004
30100706	VOC	9004
30100707	VOC	9004
30100708	VOC	9004
30100709	VOC	9004
30100799	VOC	9004
30100801	VOC	0
30100802	VOC	0
30100803	VOC	0
30100804	VOC	0
30100805	VOC	0
30100899	VOC	9004
30100901	VOC	9017
30100902	VOC	9017
30100905	VOC	9017
30100906	VOC	9017
30100907	VOC	9017
30100908	VOC	9017
30100909	VOC	9017
30100910	VOC	9017
30100999	VOC	9017
30101001	VOC	0
30101005	VOC	0
30101010	VOC	0
30101011	VOC	0
30101012	VOC	0
30101013	VOC	0
30101014	VOC	0
30101015	VOC	122
30101021	VOC	0
30101022	VOC	0
30101023	VOC	122
30101025	VOC	0
30101026	VOC	0
30101027	VOC	0
30101028	VOC	0
30101030	VOC	122
30101033	VOC	122
30101034	VOC	122
30101035	VOC	122
30101036	VOC	122
30101037	VOC	122
30101040	VOC	0
30101045	VOC	0
30101046	VOC	0
30101047	VOC	0
30101050	VOC	0
30101051	VOC	0
30101052	VOC	0
30101053	VOC	0
30101054	VOC	0
30101055	VOC	0
30101061	VOC	0
30101062	VOC	0
30101063	VOC	0
30101064	VOC	0
30101073	VOC	0
30101074	VOC	0
30101075	VOC	0
30101076	VOC	0
30101077	VOC	0
30101080	VOC	0
30101085	VOC	0
30101086	VOC	0
30101087	VOC	0
30101099	VOC	122
30101101	VOC	0
30101198	VOC	0
30101199	VOC	9004
30101202	VOC	3
30101203	VOC	0
30101204	VOC	0
30101205	VOC	0
30101206	VOC	9004
30101207	VOC	0
30101208	VOC	0
30101299	VOC	9004
30101301	VOC	0
30101302	VOC	0
30101303	VOC	0
30101304	VOC	0
30101399	VOC	9004
30101401	VOC	1094
30101402	VOC	0
30101403	VOC	9004
30101404	VOC	9028
30101415	VOC	1094
30101416	VOC	1094
30101417	VOC	1094
30101418	VOC	1094
30101430	VOC	1094
30101431	VOC	1094
30101432	VOC	1094
30101433	VOC	1094
30101434	VOC	1094
30101435	VOC	1094
30101436	VOC	1094
30101437	VOC	1094
30101438	VOC	1094
30101439	VOC	1094
30101440	VOC	1094
30101441	VOC	1094
30101450	VOC	1094
30101451	VOC	1094
30101452	VOC	1094
30101453	VOC	1094
30101454	VOC	1094
30101460	VOC	1094
30101461	VOC	1094
30101462	VOC	1094
30101463	VOC	1094
30101470	VOC	1094
30101471	VOC	1094
30101472	VOC	1094
30101498	VOC	1094
30101499	VOC	1094
30101501	VOC	66
30101502	VOC	66
30101503	VOC	66
30101505	VOC	66
30101510	VOC	66
30101515	VOC	66
30101520	VOC	66
30101521	VOC	66
30101522	VOC	66
30101530	VOC	66
30101540	VOC	66
30101541	VOC	66
30101542	VOC	66
30101543	VOC	66
30101550	VOC	66
30101560	VOC	66
30101599	VOC	66
30101601	VOC	0
30101602	VOC	0
30101603	VOC	0
30101699	VOC	9004
30101702	VOC	0
30101703	VOC	0
30101704	VOC	0
30101705	VOC	0
30101706	VOC	0
30101707	VOC	0
30101708	VOC	0
30101799	VOC	9004
30101801	VOC	1091
30101802	VOC	68
30101803	VOC	68
30101805	VOC	1056
30101807	VOC	1056
30101808	VOC	1056
30101809	VOC	1056
30101810	VOC	1056
30101811	VOC	1056
30101812	VOC	1056
30101813	VOC	1056
30101814	VOC	1056
30101815	VOC	0
30101816	VOC	0
30101817	VOC	1004
30101818	VOC	0
30101819	VOC	1004
30101820	VOC	0
30101821	VOC	0
30101822	VOC	1009
30101827	VOC	1009
30101832	VOC	1004
30101837	VOC	1005
30101838	VOC	1005
30101839	VOC	1005
30101840	VOC	1005
30101842	VOC	1005
30101847	VOC	1005
30101849	VOC	1009
30101852	VOC	1040
30101860	VOC	1056
30101861	VOC	1056
30101863	VOC	1056
30101864	VOC	0
30101865	VOC	0
30101866	VOC	0
30101870	VOC	1005
30101871	VOC	0
30101872	VOC	1005
30101880	VOC	1005
30101881	VOC	0
30101882	VOC	0
30101883	VOC	0
30101884	VOC	0
30101885	VOC	1005
30101890	VOC	9005
30101891	VOC	9005
30101892	VOC	9005
30101893	VOC	9005
30101894	VOC	9005
30101899	VOC	9005
30101901	VOC	1006
30101902	VOC	0
30101904	VOC	1006
30101905	VOC	0
30101906	VOC	0
30101907	VOC	1006
30101908	VOC	0
30101909	VOC	0
30102001	VOC	72
30102002	VOC	9026
30102003	VOC	9026
30102004	VOC	9026
30102005	VOC	9026
30102015	VOC	9026
30102017	VOC	9026
30102018	VOC	9026
30102030	VOC	9026
30102031	VOC	9026
30102032	VOC	9026
30102033	VOC	9026
30102034	VOC	9026
30102035	VOC	9026
30102036	VOC	9026
30102037	VOC	9026
30102038	VOC	9026
30102039	VOC	9026
30102040	VOC	9026
30102041	VOC	9026
30102050	VOC	9026
30102051	VOC	9026
30102052	VOC	9026
30102053	VOC	9026
30102054	VOC	9026
30102060	VOC	9026
30102061	VOC	9026
30102062	VOC	9026
30102063	VOC	9026
30102070	VOC	9026
30102071	VOC	9026
30102072	VOC	9026
30102099	VOC	9026
30102101	VOC	0
30102102	VOC	0
30102103	VOC	0
30102104	VOC	3
30102105	VOC	1185
30102106	VOC	0
30102107	VOC	0
30102108	VOC	0
30102110	VOC	3
30102111	VOC	3
30102112	VOC	0
30102113	VOC	0
30102114	VOC	0
30102120	VOC	3
30102121	VOC	3
30102122	VOC	3
30102123	VOC	3
30102124	VOC	3
30102125	VOC	3
30102126	VOC	3
30102127	VOC	3
30102199	VOC	9004
30102201	VOC	0
30102301	VOC	0
30102304	VOC	0
30102306	VOC	0
30102308	VOC	0
30102310	VOC	0
30102312	VOC	0
30102314	VOC	0
30102316	VOC	0
30102318	VOC	0
30102319	VOC	0
30102320	VOC	0
30102321	VOC	0
30102322	VOC	0
30102323	VOC	0
30102324	VOC	0
30102325	VOC	0
30102330	VOC	0
30102331	VOC	0
30102332	VOC	0
30102399	VOC	0
30102401	VOC	1092
30102402	VOC	1005
30102403	VOC	1005
30102404	VOC	1005
30102405	VOC	1040
30102406	VOC	1005
30102407	VOC	1005
30102408	VOC	1005
30102409	VOC	1005
30102410	VOC	1009
30102411	VOC	68
30102412	VOC	68
30102413	VOC	68
30102414	VOC	68
30102415	VOC	1091
30102416	VOC	1061
30102417	VOC	68
30102418	VOC	68
30102419	VOC	68
30102421	VOC	9006
30102422	VOC	9006
30102423	VOC	9006
30102424	VOC	9006
30102425	VOC	0
30102426	VOC	0
30102427	VOC	9006
30102428	VOC	9006
30102429	VOC	9006
30102431	VOC	9006
30102432	VOC	9006
30102434	VOC	9006
30102435	VOC	9006
30102499	VOC	9006
30102501	VOC	0
30102505	VOC	1045
30102506	VOC	0
30102599	VOC	0
30102601	VOC	274
30102602	VOC	274
30102608	VOC	274
30102609	VOC	274
30102610	VOC	0
30102611	VOC	0
30102612	VOC	0
30102613	VOC	274
30102614	VOC	274
30102615	VOC	274
30102616	VOC	274
30102617	VOC	274
30102618	VOC	274
30102619	VOC	274
30102620	VOC	274
30102621	VOC	274
30102622	VOC	274
30102623	VOC	274
30102624	VOC	274
30102625	VOC	274
30102626	VOC	274
30102627	VOC	274
30102628	VOC	274
30102630	VOC	274
30102641	VOC	274
30102642	VOC	274
30102643	VOC	274
30102644	VOC	274
30102645	VOC	274
30102646	VOC	274
30102650	VOC	274
30102651	VOC	274
30102652	VOC	274
30102653	VOC	274
30102654	VOC	274
30102655	VOC	274
30102656	VOC	274
30102699	VOC	274
30102701	VOC	0
30102704	VOC	0
30102705	VOC	0
30102706	VOC	0
30102707	VOC	0
30102708	VOC	0
30102709	VOC	0
30102710	VOC	0
30102711	VOC	0
30102712	VOC	0
30102713	VOC	0
30102714	VOC	0
30102717	VOC	0
30102718	VOC	0
30102720	VOC	0
30102721	VOC	0
30102722	VOC	0
30102723	VOC	0
30102724	VOC	0
30102725	VOC	0
30102727	VOC	0
30102728	VOC	0
30102729	VOC	0
30102730	VOC	0
30102801	VOC	0
30102803	VOC	0
30102804	VOC	0
30102805	VOC	0
30102806	VOC	0
30102807	VOC	0
30102820	VOC	0
30102821	VOC	0
30102822	VOC	0
30102823	VOC	0
30102824	VOC	0
30102825	VOC	0
30102826	VOC	0
30102903	VOC	0
30102904	VOC	0
30102905	VOC	0
30102906	VOC	0
30102907	VOC	0
30102908	VOC	0
30102909	VOC	0
30102910	VOC	0
30102920	VOC	0
30102921	VOC	0
30102922	VOC	0
30102923	VOC	0
30102924	VOC	0
30102925	VOC	0
30103001	VOC	3
30103002	VOC	0
30103003	VOC	0
30103004	VOC	0
30103020	VOC	0
30103021	VOC	0
30103022	VOC	0
30103023	VOC	0
30103024	VOC	0
30103025	VOC	0
30103099	VOC	0
30103101	VOC	1024
30103102	VOC	1024
30103103	VOC	1023
30103104	VOC	1024
30103105	VOC	1025
30103106	VOC	1024
30103107	VOC	1024
30103108	VOC	1024
30103109	VOC	1024
30103110	VOC	1024
30103180	VOC	9004
30103199	VOC	1024
30103201	VOC	9004
30103202	VOC	9004
30103203	VOC	9004
30103204	VOC	9004
30103205	VOC	9004
30103299	VOC	9004
30103301	VOC	76
30103311	VOC	76
30103312	VOC	76
30103399	VOC	76
30103402	VOC	1036
30103403	VOC	1036
30103404	VOC	1036
30103405	VOC	1036
30103406	VOC	1036
30103410	VOC	1036
30103411	VOC	0
30103412	VOC	0
30103414	VOC	1092
30103415	VOC	1132
30103420	VOC	1092
30103425	VOC	1092
30103430	VOC	1132
30103435	VOC	1092
30103499	VOC	1092
30103501	VOC	0
30103502	VOC	0
30103503	VOC	0
30103506	VOC	0
30103507	VOC	0
30103510	VOC	0
30103515	VOC	0
30103520	VOC	0
30103550	VOC	0
30103551	VOC	0
30103552	VOC	0
30103553	VOC	0
30103554	VOC	0
30103599	VOC	9004
30103601	VOC	0
30103801	VOC	9004
30103901	VOC	9004
30103902	VOC	0
30103903	VOC	0
30104001	VOC	0
30104002	VOC	0
30104003	VOC	0
30104004	VOC	9004
30104005	VOC	0
30104006	VOC	0
30104007	VOC	0
30104008	VOC	0
30104009	VOC	0
30104010	VOC	9004
30104011	VOC	9004
30104012	VOC	0
30104013	VOC	0
30104014	VOC	0
30104020	VOC	0
30104101	VOC	0
30104102	VOC	0
30104103	VOC	0
30104104	VOC	0
30104105	VOC	0
30104106	VOC	0
30104107	VOC	0
30104108	VOC	0
30104109	VOC	0
30104110	VOC	0
30104120	VOC	0
30104121	VOC	0
30104122	VOC	0
30104123	VOC	0
30104124	VOC	0
30104130	VOC	0
30104131	VOC	0
30104132	VOC	0
30104133	VOC	0
30104134	VOC	0
30104135	VOC	0
30104150	VOC	0
30104151	VOC	0
30104152	VOC	0
30104153	VOC	0
30104154	VOC	0
30104155	VOC	0
30104156	VOC	0
30104157	VOC	0
30104160	VOC	0
30104161	VOC	0
30104162	VOC	0
30104163	VOC	0
30104164	VOC	0
30104170	VOC	0
30104171	VOC	0
30104172	VOC	0
30104173	VOC	0
30104174	VOC	0
30104175	VOC	0
30104199	VOC	0
30104201	VOC	0
30104202	VOC	0
30104203	VOC	0
30104204	VOC	202
30104301	VOC	0
30104501	VOC	0
30105001	VOC	9021
30105101	VOC	9021
30105105	VOC	9021
30105108	VOC	9021
30105110	VOC	9021
30105112	VOC	9021
30105114	VOC	9021
30105116	VOC	9021
30105118	VOC	9021
30105120	VOC	9021
30105122	VOC	9021
30105124	VOC	9021
30105130	VOC	9021
30105201	VOC	9021
30105205	VOC	9021
30105210	VOC	9021
30105211	VOC	9021
30105212	VOC	9021
30105215	VOC	9021
30105220	VOC	9021
30105221	VOC	9021
30105222	VOC	9021
30105230	VOC	9021
30105235	VOC	9021
30105240	VOC	9021
30106001	VOC	9004
30106002	VOC	0
30106003	VOC	9004
30106004	VOC	9004
30106005	VOC	9004
30106006	VOC	9004
30106007	VOC	9004
30106008	VOC	9004
30106009	VOC	9004
30106010	VOC	9004
30106011	VOC	9004
30106012	VOC	9004
30106013	VOC	9004
30106021	VOC	9004
30106022	VOC	9004
30106023	VOC	9004
30106099	VOC	9004
30107001	VOC	0
30107002	VOC	0
30107101	VOC	0
30107102	VOC	0
30107103	VOC	0
30109101	VOC	1028
30109105	VOC	1027
30109110	VOC	1027
30109151	VOC	1028
30109152	VOC	1028
30109153	VOC	1028
30109154	VOC	1029
30109180	VOC	1028
30109199	VOC	221
30110002	VOC	1062
30110003	VOC	1062
30110004	VOC	0
30110005	VOC	1062
30110080	VOC	9004
30110099	VOC	1062
30111103	VOC	9011
30111199	VOC	9011
30111201	VOC	0
30111202	VOC	0
30111299	VOC	9004
30111301	VOC	9004
30111401	VOC	9004
30111501	VOC	9004
30111502	VOC	9004
30111503	VOC	9004
30111504	VOC	9004
30111505	VOC	9004
30111506	VOC	9004
30111507	VOC	9004
30111508	VOC	9004
30111509	VOC	9004
30112001	VOC	1030
30112002	VOC	1030
30112005	VOC	1030
30112006	VOC	1030
30112007	VOC	1030
30112011	VOC	1032
30112012	VOC	1032
30112013	VOC	1032
30112014	VOC	1032
30112017	VOC	1032
30112021	VOC	1032
30112031	VOC	1032
30112032	VOC	1032
30112033	VOC	1032
30112034	VOC	1032
30112037	VOC	1032
30112099	VOC	1033
30112199	VOC	1032
30112401	VOC	1034
30112402	VOC	1034
30112403	VOC	1034
30112404	VOC	0
30112405	VOC	0
30112406	VOC	1035
30112407	VOC	1035
30112480	VOC	1034
30112501	VOC	1038
30112502	VOC	78
30112504	VOC	1039
30112505	VOC	0
30112506	VOC	1037
30112509	VOC	1038
30112510	VOC	1070
30112511	VOC	1070
30112512	VOC	1070
30112514	VOC	1070
30112515	VOC	0
30112520	VOC	85
30112521	VOC	85
30112522	VOC	85
30112524	VOC	85
30112525	VOC	87
30112526	VOC	87
30112527	VOC	87
30112528	VOC	87
30112529	VOC	87
30112530	VOC	271
30112531	VOC	271
30112532	VOC	271
30112533	VOC	271
30112534	VOC	271
30112535	VOC	1072
30112540	VOC	1091
30112541	VOC	0
30112542	VOC	1091
30112543	VOC	1091
30112544	VOC	1091
30112545	VOC	1091
30112546	VOC	1091
30112547	VOC	0
30112550	VOC	1091
30112551	VOC	1091
30112552	VOC	1091
30112553	VOC	1091
30112555	VOC	1091
30112556	VOC	1091
30112557	VOC	1091
30112558	VOC	1091
30112559	VOC	1091
30112560	VOC	1091
30112561	VOC	1091
30112562	VOC	1091
30112599	VOC	78
30112699	VOC	9004
30112701	VOC	1040
30112702	VOC	1041
30112703	VOC	0
30112720	VOC	1090
30112730	VOC	1093
30112740	VOC	277
30112780	VOC	1042
30113001	VOC	3
30113003	VOC	3
30113004	VOC	3
30113005	VOC	3
30113006	VOC	3
30113007	VOC	3
30113201	VOC	1070
30113205	VOC	9004
30113210	VOC	1032
30113221	VOC	1043
30113222	VOC	1043
30113223	VOC	1043
30113224	VOC	1043
30113227	VOC	1043
30113299	VOC	1044
30113301	VOC	1045
30113302	VOC	1045
30113303	VOC	1045
30113380	VOC	1045
30113701	VOC	1046
30113710	VOC	1047
30113799	VOC	9004
30114001	VOC	0
30114002	VOC	0
30114003	VOC	0
30114004	VOC	1120
30114005	VOC	1120
30115201	VOC	0
30115301	VOC	1034
30115310	VOC	1034
30115311	VOC	1034
30115312	VOC	1034
30115320	VOC	1034
30115321	VOC	1034
30115322	VOC	1034
30115323	VOC	1034
30115380	VOC	1034
30115601	VOC	1048
30115602	VOC	1062
30115603	VOC	1048
30115604	VOC	1048
30115605	VOC	1062
30115606	VOC	1048
30115607	VOC	1048
30115608	VOC	1048
30115609	VOC	1048
30115610	VOC	1048
30115680	VOC	1048
30115701	VOC	1049
30115702	VOC	0
30115703	VOC	1049
30115704	VOC	0
30115705	VOC	1049
30115706	VOC	1049
30115780	VOC	1049
30115801	VOC	1050
30115802	VOC	1050
30115803	VOC	1050
30115821	VOC	1050
30115822	VOC	1050
30115823	VOC	1050
30115880	VOC	1050
30116701	VOC	1052
30116702	VOC	1051
30116703	VOC	1052
30116704	VOC	1053
30116705	VOC	1052
30116780	VOC	1052
30116799	VOC	1054
30116901	VOC	1062
30116902	VOC	0
30116903	VOC	0
30116904	VOC	0
30116905	VOC	0
30116906	VOC	0
30116980	VOC	1062
30117401	VOC	1057
30117402	VOC	1057
30117410	VOC	1056
30117411	VOC	1057
30117421	VOC	1058
30117480	VOC	1057
30117601	VOC	9004
30117610	VOC	9004
30117611	VOC	0
30117612	VOC	0
30117613	VOC	0
30117614	VOC	0
30117615	VOC	0
30117616	VOC	9004
30117617	VOC	0
30117618	VOC	9004
30117630	VOC	9004
30117631	VOC	9004
30117632	VOC	9004
30117633	VOC	9004
30117634	VOC	9004
30117680	VOC	9004
30118101	VOC	1176
30118102	VOC	1176
30118103	VOC	1176
30118104	VOC	1176
30118105	VOC	1176
30118106	VOC	1077
30118107	VOC	1176
30118108	VOC	1176
30118109	VOC	0
30118110	VOC	0
30118180	VOC	1176
30119001	VOC	1059
30119002	VOC	1059
30119003	VOC	1059
30119004	VOC	1059
30119010	VOC	1059
30119011	VOC	1059
30119012	VOC	1059
30119013	VOC	1060
30119014	VOC	1060
30119080	VOC	1059
30119473	VOC	1064
30119501	VOC	1062
30119502	VOC	1061
30119503	VOC	1062
30119504	VOC	1061
30119505	VOC	1062
30119506	VOC	1062
30119580	VOC	1062
30119701	VOC	1064
30119705	VOC	9004
30119706	VOC	0
30119707	VOC	9004
30119708	VOC	9004
30119709	VOC	9004
30119710	VOC	9004
30119741	VOC	1064
30119742	VOC	0
30119743	VOC	1064
30119744	VOC	0
30119745	VOC	1064
30119749	VOC	1064
30119799	VOC	9004
30120201	VOC	1082
30120202	VOC	1082
30120203	VOC	1082
30120204	VOC	1082
30120205	VOC	1029
30120206	VOC	1082
30120210	VOC	1082
30120211	VOC	1082
30120280	VOC	1082
