CVENTMUN,SCC,PM10,PM2.5,NOx,SO2,CO,VOC,NH3,CN,CO2,CH4
1001,2201001330,62.45599164,37.74327687,586.1539189,94.56986321,1556.128512,141.1708037,24.2464435,11.1644194,70492.62158,4.909600824
1001,2201020330,32.82707665,20.78417403,326.3530851,61.358017,894.4720489,85.6539148,11.5469527,6.147935621,40519.58381,2.978849165
1001,2201040330,6.573104085,4.295086413,55.9595514,15.19507575,185.8815225,16.00006742,2.162259093,1.270481801,8420.432971,0.556446107
1001,2201070330,0.500403128,0.442201997,3.707209889,0.387119996,34.86451891,1.455969088,0.013101355,0.130802862,1579.362707,0.050635307
1001,2201080330,13.09897348,9.768879198,34.53548006,6.343704604,570.7322475,123.5254135,0.375752072,2.889623637,25854.17081,4.295934117
1001,2230072330,2.557739207,2.433673777,52.18404742,6.52399559,3.010681748,2.137094045,0.096868987,1.146472378,136.3838832,0.074323291
1001,2230073330,24.54499492,28.94256567,198.0509945,16.91319446,56.32085914,8.499174177,0.192162593,13.63446995,2551.334919,0.295582029
1001,2230074330,26.20617776,24.92763262,603.6794624,50.90323651,141.1216833,15.12982988,0.467381576,11.74308669,6392.812256,0.526181217
1001,2230075330,45.38607432,53.20597469,579.0497235,63.36404657,232.9611147,18.82494623,0.396733886,25.06464945,10553.1385,0.654688995
1002,2201001330,0.705522905,0.426415236,6.594448617,1.068298429,17.66702042,1.607969116,0.273866593,0.126133151,800.3160252,0.055921524
1002,2201020330,1.108698053,0.711691764,11.20868853,2.043299528,34.10697138,3.314718729,0.378867189,0.210517645,1545.045803,0.11527841
1002,2201040330,0.277548599,0.181409261,2.361753246,0.641403571,7.852960465,0.675947239,0.091247988,0.053660658,355.7391091,0.023507914
1002,2201070330,0.021862412,0.019309772,0.165999602,0.017451314,1.499712193,0.063217448,0.000592058,0.005711807,67.93696235,0.00219856
1002,2201080330,0.071004938,0.052953677,0.187204717,0.034386998,3.077186527,0.661285005,0.002036821,0.015663642,139.3965497,0.022997995
1002,2230072330,0.100287515,0.095235104,2.050175971,0.257061086,0.117068456,0.083943845,0.00382289,0.044864033,5.303201076,0.002919377
1002,2230073330,1.010279204,1.193488839,7.936300773,0.672150395,2.294685539,0.343747039,0.00761909,0.562237227,103.9492549,0.011954743
1002,2230074330,1.106321511,1.055064858,25.37289299,2.131105172,5.910014395,0.634697533,0.019562064,0.497027465,267.7236521,0.022073343
1002,2230075330,0.247709627,0.292503846,2.772637938,0.302257937,1.128371363,0.093533326,0.001885686,0.137794794,51.11522276,0.003252877
1003,2201001330,1.857418329,1.122735912,17.27725936,2.812505996,46.65362514,4.260823057,0.720951878,0.332104043,2113.409219,0.148181776
1003,2201020330,3.197981419,2.053872688,32.35866003,5.891014984,98.85086436,9.610645007,1.091636239,0.607533286,4477.944155,0.334236467
1003,2201040330,0.807388946,0.527683478,6.872658589,1.865907895,22.85792431,1.967563122,0.265472568,0.156088186,1035.463971,0.068427389
1003,2201070330,0.061007559,0.053902451,0.457525113,0.047713109,4.214532478,0.176695661,0.001615192,0.015944284,190.9183213,0.006145075
1003,2201080330,0.158338847,0.11808507,0.417460812,0.076681954,6.882870991,1.484670904,0.004542048,0.034929432,311.7940559,0.051633492
1003,2230072330,0.318437979,0.30211513,6.56186307,0.82027181,0.373189763,0.268471288,0.012176478,0.142322543,16.90549626,0.009336823
1003,2230073330,3.024134386,3.565471346,24.47304174,2.091081317,6.946016175,1.049216889,0.02373935,1.679647629,314.6545327,0.036489387
1003,2230074330,3.220008181,3.063318092,74.1059553,6.251528697,17.31069337,1.857263691,0.057402777,1.4430897,784.1744097,0.064591425
1003,2230075330,0.056952144,0.068689453,0.398313732,0.03979609,0.171948183,0.016145684,0.00024326,0.032358718,7.789252701,0.00056151
1004,2201001330,0.289697852,0.175084236,2.689172394,0.438688914,7.234995513,0.658494658,0.11246311,0.051789719,327.7452967,0.022900953
1004,2201020330,0.423660954,0.271856023,4.276244851,0.781234019,12.99004768,1.260831492,0.144883622,0.080414724,588.4491598,0.043848864
1004,2201040330,0.1053158,0.068831259,0.895923394,0.243384772,2.982537864,0.256635055,0.034625389,0.02036021,135.1089653,0.008925186
1004,2201070330,0.007369485,0.0065119,0.056034556,0.005729481,0.501756186,0.021157274,0.000193243,0.001926211,22.72955523,0.000735802
1004,2201080330,0.027251526,0.020323499,0.071848724,0.01319765,1.175648745,0.253767676,0.000781727,0.006011669,53.25688814,0.008825465
1004,2230072330,0.03564663,0.033840871,0.726735366,0.091335662,0.041387705,0.029744423,0.001359816,0.015942004,1.874863056,0.001034444
1004,2230073330,0.378003332,0.446516557,2.975213327,0.250768592,0.86352146,0.129010177,0.002855065,0.210348201,39.11752214,0.004486682
1004,2230074330,0.394676233,0.375655367,9.112462353,0.76660311,2.120342089,0.227607232,0.007024389,0.176966406,96.05149665,0.007915664
1004,2230075330,0.056952144,0.068689453,0.398313732,0.03979609,0.171948183,0.016145684,0.00024326,0.032358718,7.789252701,0.00056151
1005,2201001330,3.331311585,2.013103372,31.2929513,5.044238472,82.90704283,7.514387179,1.29330619,0.595473749,3755.68904,0.261333367
1005,2201020330,2.915248969,1.860906186,29.30789557,5.404393648,85.61013413,8.27148066,1.008148568,0.550454011,3878.139076,0.287663364
1005,2201040330,0.670607898,0.438190065,5.709197948,1.55030419,18.96056528,1.631953983,0.220608503,0.129616138,858.9136071,0.056755663
1005,2201070330,0.050047852,0.044222817,0.374189551,0.038953068,3.463815823,0.145059584,0.001317534,0.013081061,156.9108568,0.005044844
1005,2201080330,0.563565276,0.42029257,1.48584142,0.272929146,24.56388829,5.317931495,0.016166215,0.124322088,1112.744139,0.184945613
1005,2230072330,0.265157125,0.251571631,5.473100537,0.683436054,0.311188127,0.223909913,0.010139251,0.118512147,14.09682216,0.00778708
1005,2230073330,2.500894127,2.947905318,20.28479474,1.733931702,5.756276171,0.869304731,0.019718725,1.388720216,260.7593105,0.03023245
1005,2230074330,2.665894858,2.537220767,61.30625879,5.16934467,14.33139272,1.537473382,0.047459284,1.195252025,649.2120903,0.053469842
1005,2230075330,2.726448461,3.19566003,34.86939314,3.817863133,14.00816355,1.13239967,0.023905255,1.505434294,634.5698087,0.039382296
1006,2201001330,1.55298319,0.938653873,14.49369879,2.351512371,38.91975417,3.547660215,0.602812922,0.277652775,1763.064864,0.123379587
1006,2201020330,1.313434125,0.838195334,13.16004955,2.435038087,38.3567118,3.706727289,0.454447493,0.247937252,1737.559045,0.12891158
1006,2201040330,0.301462481,0.196923341,2.568182668,0.697190927,8.505773064,0.732342854,0.099240625,0.058249715,385.3115198,0.025469226
1006,2201070330,0.021862412,0.019309772,0.165999602,0.017451314,1.499712193,0.063217448,0.000592058,0.005711807,67.93696235,0.00219856
1006,2201080330,0.516052143,0.384858491,1.360572913,0.249918999,22.48894325,4.868066146,0.014803272,0.113840725,1018.749129,0.169300315
1006,2230072330,0.11405223,0.108188298,2.337479133,0.293274471,0.132916285,0.095642887,0.004362039,0.050966119,6.021107702,0.003326243
1006,2230073330,1.108221733,1.307699015,8.850492415,0.752583315,2.531403826,0.380553765,0.008553924,0.616040178,114.6725933,0.013234798
1006,2230074330,1.182067564,1.124078119,27.23588566,2.299295388,6.380080041,0.684923263,0.021101815,0.529538726,289.0176259,0.02382008
1006,2230075330,0.37822433,0.448573803,3.881534769,0.420880368,1.578811253,0.134368047,0.002620752,0.211317343,71.52014976,0.004673016
1007,2201001330,1.513067437,0.914404998,14.19545591,2.291057394,37.76196299,3.429604217,0.587380312,0.270479991,1710.616923,0.119273867
1007,2201020330,1.793031121,1.148272273,18.09054589,3.312405653,54.13020217,5.246147458,0.61581285,0.339657677,2452.098158,0.182449127
1007,2201040330,0.435224089,0.284382119,3.705235165,1.006147162,12.31361782,1.059735667,0.143181377,0.08411992,557.8068871,0.036855206
1007,2201070330,0.031775667,0.028080782,0.235490955,0.024532313,2.213064098,0.09232094,0.000829893,0.008306266,100.2518036,0.003210713
1007,2201080330,0.521222634,0.388714511,1.374204927,0.252423018,22.67856085,4.904180943,0.014951591,0.11498133,1027.338807,0.170556306
1007,2230072330,0.162121382,0.153805814,3.32611487,0.416946104,0.189067948,0.136087969,0.0061985,0.072455938,8.564778053,0.004732831
1007,2230073330,1.610474704,1.900194856,12.90362627,1.097892905,3.689082477,0.555093921,0.012452787,0.895157318,167.1154362,0.019304909
1007,2230074330,1.7159363,1.62809844,39.7907157,3.359839299,9.279441782,0.994793461,0.030859304,0.766976225,420.3587127,0.034596664
1007,2230075330,0.988274181,1.154608003,13.28462055,1.460935717,5.354928,0.428678097,0.009160269,0.54392095,242.5782384,0.014908453
1008,2201001330,0.192401167,0.116298885,1.789390485,0.291326199,4.82366709,0.440926485,0.074680069,0.034401083,218.5121192,0.015334425
1008,2201020330,0.393644155,0.252979002,3.990156221,0.724522252,12.25248038,1.192728574,0.134179939,0.07483092,555.0373611,0.041480398
1008,2201040330,0.101501857,0.066294798,0.866700659,0.234726275,2.869615087,0.247373787,0.03342259,0.019609932,129.9935634,0.0086031
1008,2201070330,0.007369485,0.0065119,0.056034556,0.005729481,0.501756186,0.021157274,0.000193243,0.001926211,22.72955523,0.000735802
1008,2201080330,0.010957008,0.008171464,0.028888182,0.005306372,0.450152521,0.092469967,0.000314309,0.00241711,20.39190922,0.003215896
1008,2230072330,0.03564663,0.033840871,0.726735366,0.091335662,0.041387705,0.029744423,0.001359816,0.015942004,1.874863056,0.001034444
1008,2230073330,0.359502375,0.425117763,2.779155051,0.232850632,0.813163569,0.120987822,0.002655164,0.200267505,36.83630967,0.004207682
1008,2230074330,0.376281686,0.358544839,8.614165513,0.727498136,2.019624997,0.217375589,0.006672336,0.168905862,91.48901238,0.007559831
1008,2230075330,0.016179528,0.019815,0.058603809,0.005091775,0.026503709,0.003290381,2.92852E-05,0.009334593,1.200618004,0.000114432
1009,2201001330,0.391713705,0.236779699,3.642967261,0.593120867,9.847107321,0.899556356,0.152039878,0.070039177,446.0739616,0.031284533
1009,2201020330,0.714965754,0.459467214,7.232866781,1.315800763,22.18807379,2.156634268,0.243727058,0.135909903,1005.119743,0.075002855
1009,2201040330,0.181651095,0.118632311,1.548337814,0.420173422,5.136121697,0.442241598,0.059825221,0.035091309,232.6663129,0.015380161
1009,2201070330,0.013395733,0.011845187,0.095697219,0.009982598,0.955690207,0.039572331,0.000336091,0.003503794,43.29276639,0.001376236
1009,2201080330,0.045676478,0.03406436,0.120426162,0.022120673,1.978901024,0.426138439,0.001310258,0.010076196,89.64421639,0.01482013
1009,2230072330,0.063477801,0.060262917,1.294004038,0.162640239,0.073642008,0.052956042,0.002421407,0.028389087,3.335982982,0.001841691
1009,2230073330,0.673181685,0.793264043,5.51097427,0.471708669,1.554754383,0.23586184,0.005340504,0.373696478,70.43037354,0.008202741
1009,2230074330,0.706560926,0.66761082,16.44149744,1.401238537,3.856327779,0.412997659,0.01287931,0.314502852,174.6916484,0.014363123
1009,2230075330,0.016179528,0.019815,0.058603809,0.005091775,0.026503709,0.003290381,2.92852E-05,0.009334593,1.200618004,0.000114432
1010,2201001330,0.413010509,0.249655091,3.842312348,0.625378982,10.37701044,0.948435345,0.16030467,0.073847694,470.078573,0.032984433
1010,2201020330,0.759615616,0.487981196,7.688436965,1.398888114,23.52504238,2.287646023,0.259150901,0.144344307,1065.68442,0.079559148
1010,2201040330,0.192108742,0.12554126,1.635594309,0.444033596,5.440705796,0.468381227,0.063182801,0.037134971,246.4639725,0.016289238
1010,2201070330,0.013395733,0.011845187,0.095697219,0.009982598,0.955690207,0.039572331,0.000336091,0.003503794,43.29276639,0.001376236
1010,2201080330,0.020641614,0.015393998,0.054421674,0.009996534,0.87113473,0.183136985,0.000592117,0.004553527,39.46240327,0.00636909
1010,2230072330,0.063477801,0.060262917,1.294004038,0.162640239,0.073642008,0.052956042,0.002421407,0.028389087,3.335982982,0.001841691
1010,2230073330,0.713787153,0.841023169,5.855030467,0.501573428,1.647843121,0.250241774,0.005674329,0.396195183,74.64729339,0.008702842
1010,2230074330,0.758197339,0.720615994,17.50193732,1.476826421,4.111447626,0.439800745,0.013558892,0.339472908,186.2485774,0.015295274
1011,2201001330,1.274793174,0.770496691,11.90540944,1.930260352,31.91340417,2.907777587,0.494836056,0.227912071,1445.677209,0.101125919
1011,2201020330,1.214434459,0.776031002,12.1936162,2.248539535,35.90834576,3.476323217,0.419028365,0.229549122,1626.648063,0.120898648
1011,2201040330,0.284113649,0.185613092,2.418993942,0.656950241,8.030915107,0.690842864,0.093503941,0.054904148,363.8004543,0.02402595
1011,2201070330,0.021862412,0.019309772,0.165999602,0.017451314,1.499712193,0.063217448,0.000592058,0.005711807,67.93696235,0.00219856
1011,2201080330,0.158338847,0.11808507,0.417460812,0.076681954,6.882870991,1.484670904,0.004542048,0.034929432,311.7940559,0.051633492
1011,2230072330,0.100287515,0.095235104,2.050175971,0.257061086,0.117068456,0.083943845,0.00382289,0.044864033,5.303201076,0.002919377
1011,2230073330,1.031147854,1.218450784,8.067516667,0.682348129,2.341060989,0.350130669,0.007735644,0.573996476,106.0500628,0.012176752
1011,2230074330,1.106321511,1.055064858,25.37289299,2.131105172,5.910014395,0.634697533,0.019562064,0.497027465,267.7236521,0.022073343
1011,2230075330,0.326464756,0.386958676,3.389425123,0.36791807,1.369916896,0.117228594,0.00229213,0.182291246,62.05723537,0.004076945
2001,2201001330,188.1018749,141.1717976,12893.69017,231.0735791,35238.29677,2192.303613,176.5881468,41.75846107,1596294.844,76.24335446
2001,2201020330,5.806216281,4.593973987,209.7968472,10.58530631,2191.825681,111.7913902,4.787111596,1.358892413,99289.70334,3.887851362
2001,2201040330,77.52550404,65.38544559,2908.423235,96.30791181,21052.98613,1101.630959,57.43813634,19.34094223,953700.2716,38.31222973
2001,2201070330,53.40070566,51.18110287,2417.52346,42.5183465,5038.936602,338.518989,5.373176839,15.13931342,228263.8281,11.77292375
2001,2201080330,2.763434616,2.114501805,37.76556302,1.288100442,421.9763868,116.1539567,0.226172004,0.625467284,19115.53032,4.039571545
2001,2230001330,0.720165948,0.84783746,2.52993646,0.165317846,0.536705252,0.239336702,0.005727081,0.39940532,24.3127479,0.008323588
2001,2230060330,3.998137168,4.715768351,17.47848674,1.555972413,2.813823715,1.389605907,0.031298698,2.221537747,127.4662143,0.048327346
2001,2230072330,30.52067105,36.84410202,251.3162183,11.50430529,27.83140779,5.785430746,0.342403779,17.35678195,1260.762773,0.201204178
2001,2230074330,17.35489137,20.95056781,335.9851614,6.541663791,50.56721257,6.973507033,0.194700188,9.869542669,2290.69473,0.242522781
2001,2230075330,40.97659405,49.46633735,725.5583355,15.44550729,134.7512931,14.55023728,0.459706165,23.30295447,6104.233578,0.506024299
2001,2267000000,0,0,2.751300833,0,1.520540473,0.488722234,0,0,68.88048344,0.016996652
2001,2267001030,0,0,0.641056051,0,0.328268889,0.118002782,0,0,14.87058065,0.00410387
2001,2268000000,0,0,9.932729078,0,2.143359278,0.28187992,0,0,97.0941753,0.009803145
2001,2268001030,0,0,0.223592195,0,0.093072738,0.009920069,0,0,4.216195027,0.000344998
2002,2201001330,485.4575132,364.3393234,25231.19136,596.3598456,73772.1924,5291.901785,455.7566094,107.7711675,3341880.316,184.0403588
2002,2201020330,10.63301113,8.413013615,325.3925956,19.38503051,3412.755745,192.1027736,8.748950962,2.488560096,154597.8352,6.680899386
2002,2201040330,174.8583124,147.2921964,5339.458559,217.6773975,41619.33161,2397.637989,129.1563071,43.5688682,1885355.722,83.38441902
2002,2201070330,94.23853738,90.32150825,3911.646017,75.03396698,8063.384813,550.1676029,9.482277813,26.7170019,365271.332,19.13358319
2002,2201080330,10.95983525,8.386155095,129.4695579,5.108631368,1119.831012,288.257574,0.897002553,2.480615364,50728.34482,10.02494557
2002,2230001330,1.320391903,1.554471895,4.537455243,0.303102818,0.962619275,0.422778287,0.010500344,0.732291694,43.60665316,0.014703271
2002,2230060330,8.411834862,9.91497864,33.36124108,3.297727176,5.741074529,2.735351224,0.066334447,4.670818726,260.0706761,0.09512932
2002,2230072330,83.07818189,100.2907505,659.9262539,31.31506397,66.5292388,15.04814961,0.932033354,47.24568097,3013.774518,0.523340562
2002,2230074330,36.9627504,44.62088479,682.4970406,13.93254964,99.18776686,13.62805361,0.414675856,21.02032415,4493.205839,0.473952839
2002,2230075330,35.76139117,43.17062167,640.7915397,13.47971545,135.7711273,12.85855659,0.401198108,20.33712389,6150.432067,0.447191476
2002,2267000000,0,0,4.769246656,0,2.416704424,0.789171607,0,0,109.4767104,0.027445601
2002,2267001030,0,0,1.537059559,0,0.86571824,0.314058256,0,0,39.21703629,0.010922235
2002,2268000000,0,0,23.62347752,0,5.328943283,0.691504443,0,0,241.4011307,0.024048958
2002,2268001030,0,0,0.986828111,0,0.375212109,0.040678247,0,0,16.99710855,0.001414697
2003,2201001330,50.0724166,37.57970551,3289.091489,61.51141514,9115.325006,660.0830344,47.01647122,11.11603518,412924.2228,22.95619296
2003,2201020330,1.488589613,1.177796631,45.87214112,2.71384602,569.7936861,31.86557097,1.237429068,0.348390927,25811.65398,1.108212388
2003,2201040330,23.68299897,19.97437436,814.4125036,29.42077197,6068.772989,357.8389515,17.68201201,5.908397778,274915.4164,12.44482829
2003,2201070330,17.31339164,16.59375976,744.9280268,13.78515089,1600.316598,110.4739537,1.742072766,4.908415715,72494.3419,3.842033904
2003,2201080330,1.448790961,1.108573758,17.78641038,0.675314797,178.8459607,46.30766286,0.118575614,0.327914892,8101.72202,1.610475635
2003,2230001330,0.153635404,0.180871988,0.571398645,0.035267809,0.12120817,0.056068646,0.001221777,0.085206468,5.490730099,0.001949941
2003,2230060330,1.05544941,1.24490272,4.578531909,0.410720772,0.74346753,0.367584761,0.008261731,0.586457626,33.67907911,0.012783765
2003,2230072330,10.20875964,12.32386342,91.92071301,3.84803753,12.20611068,2.19646006,0.114529522,5.80561335,552.936814,0.076387906
2003,2230074330,5.843634828,7.054349407,115.2654347,2.20266976,18.0859116,2.513502953,0.065558278,3.323213167,819.2917953,0.08741394
2003,2230075330,3.476801919,4.197143775,63.79608557,1.310527891,12.67276229,1.273206071,0.039005372,1.977220387,574.0761319,0.044279224
2003,2267000000,0,0,2.871629592,0,1.05042168,0.368017682,0,0,47.58410209,0.012798821
2003,2267001030,0,0,0.172276394,0,0.015566284,0.009930125,0,0,0.705152644,0.000345347
2003,2268000000,0,0,3.371142215,0,0.813862385,0.102902196,0,0,36.86796605,0.003578705
2003,2268001030,0,0,0.126468334,0,0.035736258,0.00413172,0,0,1.618852488,0.000143692
2004,2201001330,671.3486644,503.8519571,42472.23103,824.7176633,105632.2903,7733.420431,630.2959929,149.0388497,4785142.749,268.9508477
2004,2201020330,24.75765842,19.58866726,838.1978031,45.13565897,7746.811292,450.0657098,20.54897419,5.794306026,350930.5515,15.65226607
2004,2201040330,211.4562145,178.3433591,7517.344796,262.6865404,48906.70738,2953.695378,157.1364653,52.75376768,2215473.844,102.7228356
2004,2201070330,110.4566088,105.8654749,4368.34183,87.9470095,7916.359896,578.0473732,11.11413951,31.31488997,358611.1033,20.10317846
2004,2201080330,18.78867227,14.37655913,230.6633923,8.75783242,2257.923335,577.1614559,1.53775003,4.252570227,102283.9271,20.07236826
2004,2230001330,1.88203366,2.215681932,6.501858282,0.432030613,1.379352204,0.608150535,0.01496677,1.043779214,62.48465486,0.021150098
2004,2230060330,6.908002904,8.147906441,29.90809903,2.688501701,4.968694749,2.510633575,0.054079748,3.838373781,225.0818721,0.08731415
2004,2230072330,117.1543175,141.4269566,940.2333064,44.15954782,97.75022031,21.61548303,1.314325002,66.62441788,4428.08498,0.751737544
2004,2230074330,33.65370417,40.62625319,617.1568745,12.68525473,86.86378086,11.97991217,0.377552494,19.13850464,3934.929273,0.416634213
2004,2230075330,17.1356666,20.68592289,314.0294819,6.459030319,71.71096512,6.572892558,0.19224076,9.744871876,3248.50672,0.228590317
2004,2267000000,0,0,36.02545505,0,16.50557702,5.497961128,0,0,747.7026391,0.191206636
2004,2267001030,0,0,7.91861453,0,3.775704966,1.282591304,0,0,171.0394349,0.044605621
2004,2268000000,0,0,31.18971203,0,7.269649841,0.945076344,0,0,329.3151378,0.032867615
2004,2268001030,0,0,1.995774542,0,0.762867927,0.082601758,0,0,34.5579171,0.002872702
2005,2201001330,41.08809811,30.83691044,2650.502991,50.47463716,6946.947299,506.518518,38.57816814,9.121523888,314696.7126,17.61556688
2005,2201020330,1.273544563,1.007649433,41.66361862,2.32179764,451.6125317,25.70274564,1.064743401,0.29806159,20458.04769,0.893883281
2005,2201040330,18.91849758,15.95596713,661.4868196,23.50195614,4718.433097,280.2491352,14.12104725,4.719757368,213745.0193,9.746430207
2005,2201070330,10.44468732,10.01055344,450.8802112,8.316197872,953.89468,68.06222596,1.050944016,2.961110584,43211.429,2.36705007
2005,2201080330,0.842445136,0.64461514,10.34246826,0.392683045,122.7148261,33.18240404,0.068949525,0.190676432,5558.981624,1.15400886
2005,2230001330,0.307270804,0.361743985,1.100274689,0.070535616,0.233410622,0.105414522,0.002443555,0.170412932,10.57350117,0.003666078
2005,2230060330,1.031766454,1.216968664,4.919628707,0.401504711,0.806782224,0.438826335,0.008076348,0.573298261,36.54723473,0.015261386
2005,2230072330,13.27138752,16.02102244,123.6886509,5.002448784,17.39433102,2.986532759,0.14888838,7.54729734,787.9631953,0.103864845
2005,2230074330,4.576340529,5.524490496,95.17477278,1.72498234,14.43881466,1.96562801,0.05134082,2.602516333,654.078304,0.06836009
2005,2230075330,1.614229463,1.948673895,30.63241341,0.608459378,7.86032073,0.712084956,0.018109637,0.91799518,356.0725291,0.024764702
2005,2267000000,0,0,2.312263466,0,1.322209107,0.422465931,0,0,59.89607256,0.014692408
2005,2267001030,0,0,0.13607183,0,0.114658017,0.039025091,0,0,5.194008186,0.001357204
2005,2268000000,0,0,3.663668477,0,0.575660659,0.087531263,0,0,26.07742783,0.003044139
2005,2268001030,0,0,0.166849608,0,0.063993845,0.006927667,0,0,2.898921177,0.000240929
3001,2201001330,7.372196613,4.47811447,88.22603885,11.08133118,208.9985471,21.78231148,2.842934216,1.324621278,9467.634186,0.75753946
3001,2201020330,13.2911745,8.34071071,169.4229885,24.23511659,472.8402002,46.89940554,4.773650589,2.467172975,21419.66107,1.631055105
3001,2201040330,0.601340959,0.391260296,5.15706587,1.396984722,19.43788886,1.561375027,0.199048136,0.115734359,880.5363652,0.054301087
3001,2201070330,0.037395492,0.033225816,0.291880866,0.019369851,1.719133876,0.092980199,0.000625386,0.009828158,77.8767646,0.003233641
3001,2201080330,0.034251486,0.025543885,0.129207583,0.016603433,0.694691856,0.119807089,0.000982525,0.007555848,31.4695411,0.004166619
3001,2230072330,0.063558216,0.060702662,1.247564949,0.15984112,0.030404854,0.025357568,0.002379733,0.028596242,1.377339884,0.000881879
3001,2230073330,1.142279613,1.379208816,5.633453928,0.402044338,0.974724797,0.152900764,0.004685761,0.649727508,44.15503329,0.005317542
3001,2230074330,0.352050879,0.41113791,3.058195334,0.194139928,0.578514027,0.079512079,0.001543395,0.193681771,26.20668543,0.00276525
3001,2230075330,0.641346504,0.779341015,3.348052643,0.328072364,0.609349501,0.076386443,0.001968813,0.367137518,27.60353238,0.002656548
3002,2201001330,1.787947673,1.086067166,21.39936968,2.687491458,50.67701093,5.28366837,0.689477461,0.321257453,2295.668595,0.183754019
3002,2201020330,2.539128874,1.592540522,32.23890022,4.633828587,89.64670271,8.885370912,0.912875494,0.471071723,4060.995633,0.309013076
3002,2201040330,0.114230782,0.074349464,0.979270802,0.265246867,3.692974182,0.296388869,0.037779727,0.021992489,167.2917305,0.010307734
3002,2201070330,0.007479099,0.006645164,0.058376173,0.00387397,0.343826775,0.01859604,0.000125077,0.001965633,15.57535292,0.000646728
3002,2201080330,0.034251486,0.025543885,0.129207583,0.016603433,0.694691856,0.119807089,0.000982525,0.007555848,31.4695411,0.004166619
3002,2230072330,0.002976726,0.002868548,0.056781249,0.00727474,0.00138438,0.001154167,0.000108307,0.001351336,0.062712426,4.01393E-05
3002,2230073330,0.215984291,0.260773351,1.067119572,0.076185062,0.184456043,0.028945504,0.000887275,0.122846972,8.355858766,0.001006659
3002,2230074330,0.071112764,0.083402618,0.577376605,0.036819261,0.11728343,0.016203997,0.000289752,0.0392899,5.3129394,0.000563538
3002,2230075330,0.120142937,0.147138561,0.426638621,0.037809556,0.083339277,0.011968174,0.00021746,0.069315081,3.775269244,0.000416226
3003,2201001330,26.54962953,16.12662997,317.64044,39.90838111,751.9011147,78.33090071,10.23868938,4.770239241,34061.1205,2.724171321
3003,2201020330,21.70767412,13.58510834,272.2250947,39.77272147,745.0361406,73.59791052,7.837186678,4.018459977,33750.13717,2.559568641
3003,2201040330,0.925845967,0.602171139,7.941072734,2.152009431,29.84984395,2.397588626,0.30672339,0.178121551,1352.197931,0.083382702
3003,2201070330,0.057339753,0.050946252,0.44755066,0.029700437,2.636005277,0.142569639,0.000958925,0.015069843,119.4110391,0.004958249
3003,2201080330,2.393317795,1.784875169,9.028361905,1.16016255,53.63039476,10.01931224,0.068653786,0.527964092,2429.456883,0.348448988
3003,2230072330,0.098021234,0.093634875,1.930046663,0.246695865,0.047118395,0.039246834,0.003668572,0.044110186,2.134463307,0.001364916
3003,2230073330,1.757910687,2.122371107,8.682537454,0.620813777,1.49848024,0.235296003,0.00723234,0.999821692,67.88115487,0.008183062
3003,2230074330,0.565435959,0.659426527,5.033051584,0.318105799,0.926832154,0.12771972,0.002535504,0.310647346,41.98549657,0.004441803
3003,2230075330,3.169674441,3.814501686,22.92604678,2.388906419,4.043064382,0.453017789,0.014648247,1.796962622,183.1508165,0.015754933
3008,2201001330,20.42568022,12.40747619,244.4804171,30.70185453,579.3633535,60.406275,7.876549563,3.670117688,26245.15992,2.100793435
3008,2201020330,25.83703308,16.19849803,327.460863,47.18902441,907.9116029,89.9371624,9.296189763,4.791497749,41128.39561,3.127810816
3008,2201040330,1.145095816,0.744901171,9.818872642,2.66103661,36.9639995,2.968475379,0.379211179,0.220340945,1674.469177,0.103236851
3008,2201070330,0.072297948,0.064236576,0.564303007,0.037448378,3.323658827,0.179761719,0.001209079,0.019001109,150.5617449,0.006251705
3008,2201080330,2.746036094,2.047923448,10.3589284,1.331143003,61.37387997,11.44315435,0.078771726,0.605773493,2780.236763,0.397966992
3008,2230072330,0.113046997,0.107932666,2.228039552,0.284921223,0.054261309,0.045294249,0.004237675,0.050845691,2.458037309,0.001575231
3008,2230073330,2.177227909,2.62864377,10.750292,0.768564075,1.855869482,0.291373815,0.00895502,1.238320225,84.07088751,0.010133321
3008,2230074330,0.685712078,0.800229503,6.026048554,0.381678839,1.120117429,0.154403918,0.003041649,0.376977817,50.74131955,0.005369819
3008,2230075330,1.613112298,1.942066696,11.53039083,1.199488883,2.042371834,0.228845253,0.007350687,0.914882601,92.51944406,0.00795872
3009,2201001330,0.913699244,0.554962256,10.93062375,1.373494172,25.82558135,2.687893835,0.352385445,0.164157223,1169.898835,0.09347886
3009,2201020330,1.632808377,1.024653814,20.80292933,2.977297874,58.05576042,5.758996557,0.586430914,0.303091472,2629.925947,0.200284857
3009,2201040330,0.07311033,0.047580084,0.626804328,0.169839277,2.354207861,0.189086976,0.024193161,0.014074141,106.6456161,0.006576017
3009,2201070330,0.004986066,0.004430108,0.038917449,0.002582646,0.22921785,0.01239736,8.33849E-05,0.00131042,10.38356861,0.000431152
3009,2201080330,0.04392909,0.032761193,0.165714611,0.021294657,0.915946338,0.16035284,0.001260133,0.009690723,41.49236911,0.005576709
3009,2230073330,0.137439399,0.16605053,0.665977611,0.046980593,0.117233005,0.018288806,0.000550205,0.078224269,5.310655124,0.000636043
3009,2230074330,0.044469568,0.052192506,0.356122326,0.022677115,0.072078512,0.009994288,0.000178843,0.024587216,3.265156589,0.000347579
